Title,Tag,Image URL,Article URL,Author,Date,Content
pasukan nyamuk serang penumpang pesawat indigo saat di angkasa,tren,https://asset.kompas.com/crops/AYSrfoU8S2_-HSiFCyZfz3vUbzE=/0x0:1024x683/230x152/data/photo/2025/04/26/680c841755895.jpg,https://www.kompas.com/tren/read/2025/04/26/210000965/pasukan-nyamuk-serang-penumpang-pesawat-indigo-saat-di-angkasa,"Aditya Priyatna Darmawan, Inten Esti Pratiwi",2025-04-26 21:00:00,"pasukan nyamuk menyerang penumpang pesawatindigodalam penerbangan rute lucknowdelhi, india pada senin 2142025. tamu tak terduga dalam penerbangan tersebut menyebabkan para penumpang indigo gatalgatal sepanjang perjalanan. padahal, penerbangan itu menempuh waktu 90 menit hingga mencapai tujuannya. di sisi lain, gerombolan nyamuk tak bisa diusir keluar dari pesawat dengan mudah saat tengah dalam penerbangan. dikutip darinypost,kamis 2442025, hal itu membuat para penumpang jengkel, dan hanya bisa menghalau nyamuk seadanya agak tidak menggigit kulit mereka. baca jugapenumpang delta air lines kompak tahan langitlangit pesawat yang bakal ambruk saat terbang seorang penumpang dalam penerbangan indigo tersebut, manisha pande mengungkapkan kekesalannya. sepanjang penerbangan saya habiskan dengan menggarukgaruk, menepuknepuk, dan hanya berdoa agar penerbangan segera berakhir, ucap dia. pande mengaku membayar tarif tak murah untuk penerbanganindigo rute lucknowdelhitersebut, yakni lebih dari 4.000 rupee sekitar rp 788.000. awak kabin yang bertugas pun tidak tahu apa yang harus dilakukan untuk mengusir nyamuk dalam penerbangan itu. mereka hanya menawarkan obat serai untuk mencegah nyamuk menggigit kulit para penumpang. maskapai penerbangan tidak peduli, bandara tidak dapat mengelola pengendalian hama dasar, dan penumpang hanya diharapkan untuk menerimanya dengan tenang, ujar pande. baca jugaban pesawat garuda indonesia lepas saat mendarat di bandara tanjung pinang awak kabin mengatakan bahwa nyamuknyamuk dalam penerbangan itu masuk ke pesawat melalui pintu terbuka saat di bandara. bukan hanya pelayanan buruk, pande menilai bahwa insiden tersebut adalah kebusukan sistematis. memalukan bagi indigo, bandara lucknow, dan siapa pun yang bertanggung jawab atas kebersihan bandara, kata pande dilansir darimirror,jumat 2542025. tak hanya pande, penumpang lain juga buka suara terkait pasukan nyamuk yang menyerang kabin indigo rute lucknowdelhi tersebut. beberapa di antaranya mengungkapkan hal itu dengan nada bercanda."
seperti apa fitur whatsapp terbaru advanced chat privacy untuk lindungi percakapan sensitif,tren,https://asset.kompas.com/crops/WkOFpPTj75a3YTEMTf6Teux-yO8=/0x0:1080x720/230x152/data/photo/2025/04/24/6809939b6f15e.png,https://www.kompas.com/tren/read/2025/04/26/203000765/seperti-apa-fitur-whatsapp-terbaru-advanced-chat-privacy-untuk-lindungi,"Fatimah Az Zahra, Resa Eka Ayu Sartika",2025-04-26 20:30:00,"kompas.com aplikasi berkirim pesan dan panggilan,whatsapp, dari perusahaanmetaadalah aplikasi yang digunakan lebih dari 2 miliar orang di 180 negara dikutip dari laman resmiwhatsapp, rabu 23042025, mereka menyebutkan bahwa aplikasi mereka aman dan mementingkan privasi pengguna. hal ini terbukti dengan adanya fiturendtoend encryptione2ee sebagai sistem dasar untuk menjaga privasi pengguna yang dirilis pada tahun 2016 selain itu, ada juga fiturfitur privasi tambahan yang bersifat opsional, seperti pesan menghilang otomatisdisappearing messages, dan kunci percakapan chat lock. masingmasing dirilis pada tahun 2020 dan 2023. kemudian, pada selasa, 23042025 kemarin, whatsapp dari kembali memperkenalkanfitur keamananterbaru. fitur apakah itu baca jugacara akses chatgpt via whatsapp, tanpa perlu unduh aplikasi dikutip dari laman resmi whatsapp, rabu, 23052025, whatsapp kini memperkenalkan fitur privasi terbaru bernamaadvanced chat privacy. advanced chat privacyadalahfitur terbaru whatsappyang memberikan perlindungan tambahan untuk isi percakapan, baik percakapan personal maupun grup. dengan fitur ini, kita bisa membatasi orang lain untuk menyebarkan isi percakapan ke luar aplikasi whatsapp. jika sedang membahas hal yang sensitif atau pribadi, ada kendali lebih pada pengguna agar isi obrolan tetap aman dan tidak bocor, tuliswhatsappdalam blog resminya. baca jugadaftar target tilang elektronik, pemberitahuan dikirim via whatsapp satu menit setelah melanggar dikutip dari blog resmi whatsapp, selasa 23042025, terdapat berbagai fungsi dan kegunaan fitur whatsapp ketika diaktifkan. berikut fungsi dan manfaat dari fituradvanced chat privacy. baca jugamengapa wa muncul pemberitahuan akun ini tidak bisa memakai whatsapp lagi karena spam dikutip dari blog resmi whatsapp, berikut langkahlangkah yang dapat digunakan untuk mengaktifkan fituradvanced chat privacy. baca jugawhatsapp rilis tema chat baru yang lebih variatif, bagaimana cara menggunakannya whatsapp menuliskan bahwa fituradvanced chat privacycocok bagi pengguna yang bergabung dalam grup dengan anggota yang tidak kenal dekat, seperti grup komunitas atau grup kesehatan. aplikasi ini mulai digulirkan secara bertahap untuk semua pengguna whatsapp yang sudah memperbarui aplikasi ke versi terbaru. whatsapp juga menyatakan bahwa fitur ini tersedia untuk semua perangkat, tanpa ada batasan jenis perangkat tertentu atau wilayah tertentu. fitur terbaru yang dirilis merupakan versi pertama, kami akan berencana untuk terus menambah lebih banyak fitur keamanan sehingga dapat mencakup perlindungan yang lebih luas, jelas mereka."
"indonesia kirim wakil untuk ikuti konklaf pemilihan paus, siapa dia",tren,https://asset.kompas.com/crops/JhrosGD08kXiu6P1fvZwyejHaQ4=/0x0:0x0/230x152/data/photo/2024/09/04/66d87fe879bde.jpg,https://www.kompas.com/tren/read/2025/04/26/200000765/indonesia-kirim-wakil-untuk-ikuti-konklaf-pemilihan-paus-siapa-dia-,Yefta Christopherus Asia Sanjaya,2025-04-26 20:00:00,"indonesia mengirim perwakilan untuk menghadiri konklaf atau pemilihan paus yang rencananya digelar di vatikan, selasa 652025. konklaf digelar setelah pemimpin umat katolik dunia sekaligus kepala negara vatikan,paus fransiskusmeninggal dunia akibat stroke dan serangan jantung di casa santa marta, vatikan, senin 2142025. sesuai tradisi vatikan, pemilihan paus digelar di kapel sistina, vatikan dan dihadiri 135 kardinal berusia di bawah 80 tahun dari seluruh dunia. lalu, siapa wakil dari indonesia yang akan mengikuti konklaf baca jugasederet tokoh dunia yang hadir di pemakaman paus fransiskus, siapa saja wakil indonesia yang akan mengikuti konklaf adalah uskup agung jakarta kardinalignatius suharyo. dilansir darikompas.id, rabu 2342025, indonesia sebenarnya memiliki dua kardinal, yakni julius riyadi darmaatmadja sj dan suharyo. namun, hanya suharyo yang memiliki hak suara di konklaf karena usianya masih di bawah 80 tahun. sementara itu, julius yang pernah menjabat sebagai uskup agung emeritus jakarta saat ini berusia 91 tahun sehingga tidak memenuhi persyaratan mengikuti konklaf. dilansir darikompas.com, kamis 2442025, suharyo akan berangkat ke vatikan untuk menghadiri konklaf pada minggu 452025. baca jugalink live streaming prosesi pemakaman paus fransiskus hari ini saat ditemui di gereja katedral, jakarta, suharyo mengaku, tidak memiliki persiapan apapun untuk mengikuti konklaf. ia hanya mengatakan, dirinya sudah terbiasa mengikuti berbagai kegiatan di lingkup uskup dengan kardinal. karena alasan itulah, suharyo sudah memiliki gambaran soal pelaksanaan konklaf. saya kirakira sudah bisa membayangkan siapa nanti yang akan banyak berbicara. siapa nanti yang akan banyak mengemukakan gagasangagasan sehingga dapat memperkaya para kardinal yang ikut di dalam konklaf untuk menentukan pilihannya. tapi, kita tidak akan pernah tahu siapa yang akan terpilih. tidak pernah tahu, ujarnya. baca jugapukul berapa pemakaman paus fransiskus ini jadwal dan link live streamingnya suharyo yang akan mewakili indonesia di konklaf lahir di sedayu, yogyakarta pada 9 juli 1950. ia ditahbiskan sebagai imam pada 26 januari 1976 lalu diangkat menjadi uskup pada 22 agustus 1997."
"kebiasaan mager bisa meningkatkan risiko kematian dini, ini penjelasan dokter",tren,https://asset.kompas.com/crops/gDAWZNUZahiRphrbcnRgVQi5dEM=/0x0:1000x667/230x152/data/photo/2025/04/26/680c9bbb6b73b.jpg,https://www.kompas.com/tren/read/2025/04/26/193000065/kebiasaan-mager-bisa-meningkatkan-risiko-kematian-dini-ini-penjelasan,Yefta Christopherus Asia Sanjaya,2025-04-26 19:30:00,"mager adalah singkatan darimalas gerakyang merujuk pada kebiasaan diam atau malasmalasan daripada beraktivitas fisik. istilah tersebut populer di generasi muda, terutama di era digital yang serba instan. mager biasanya dilakukan saat hari libur, setelah makan, atau ketika rebahan di tempat tidur sambil membukamedia sosial. seringkali, mager menjadi alasan untuk menunda olahraga, kerja rumah, bahkan sekadar jalan kaki untuk beberapa saat. baca jugaistilah kekinian masuk kbbi, dari pansos, mager, maksi, hingga julid... meski terlihat sepele,kebiasaan magerternyata berdampak besar bagi kesehatan tubuh, salah satunya bisa meningkatkan risikokematian dini. keterkaitan mager dengan kematian dini diungkap oleh dosen fakultas kedokteran institut pertanian bogor ipb, dr widya eka nugraha, msimed. gaya hidup sedenter sedentary lifestyle atau yang biasa disebut mager berbeda dengan aktivitas fisik biasa. ini adalah kondisi ketika seseorang bahkan tidak melakukan aktivitas ringan, ujar widya dalam keterangan resmi yang diterimakompas.com,jumat 2542025 lalu, kenapa mager bisa meningkatkan risiko kematian dini baca juga6 olahraga ini cocok untuk yang mager alias malas gerak widya menjelaskan bahwa orang dapat mengetahui apakah dirinya mager atau tidak dengan mengukur aktivitas fisik melalui satuanmetabolic equivalentsmets. jika suatu aktivitas mempunyai nilai mets kurang dari atau sama dengan 1,5, hal ini dapat dikategorikan sebagai aktivitas sedenter lembam. selain itu, orang dapat dikatakan memiliki gaya hidup sedenter apabila 50 persen dari waktunya selama bangun sekitar enam jam hanya dihabiskan untuk duduk atau minim gerakan. baca jugajarang disadari, berikut 5 kebiasaan seharihari yang memicu kanker contoh aktivitas sedenter adalah duduk, rebahan, atau menonton televisi tv. widya menjelaskan, aktivitas duduk lebih dari 15 menit dalam satu sesi dapat meningkatkan risiko kematian jika dibandingkan dengan duduk kurang dari 10 menit per sesi duduk. ia menambahkan, orang yang sering berolahraga juga mengalami risiko tersebut apabila duduk terlalu lama tanpa jeda. intinya, kita harus jeda aktivitas duduk dengan gerakan ringan seperti berdiri dan berjalan brisk walk sebentar, terang widya. baca jugatandatanda diabetes di pagi hari yang sering diabaikan, kenali sebelum terlambat"
"paus fransiskus dimakamkan hari ini, kapan vatikan gelar konklaf",tren,https://asset.kompas.com/crops/u4_YyHNlnGtQlhCFviVmW0w5SEg=/0x1784:2760x3624/230x152/data/photo/2025/04/26/680c8544306ba.jpg,https://www.kompas.com/tren/read/2025/04/26/190000765/paus-fransiskus-dimakamkan-hari-ini-kapan-vatikan-gelar-konklaf-,Yefta Christopherus Asia Sanjaya,2025-04-26 19:00:00,"pemimpin umat katolik dunia sekaligus kepala negara vatikan, paus fransiskus, dimakamkan di basilika santa maria maggiore, roma, italia, sabtu 2642025 waktu setempat. paus fransiskus meninggalsetelah mengalami stroke dan gagal jantung di kediamannya di casa santa marta, vatikan, senin 2142025. paus dengan nama asli jorge mario bergoglio tersebut mengembuskan napas terakhirnya di usia 88 tahun setelah memimpin vatikan selama 12 tahun sejak 2013. setelahpaus fransiskus dimakamkan, vatikan akan menggelar konklaf atau pertemuan tertutup untuk memilih paus berikutnya. lalu, kapan vatikan menggelarkonklaf paus baca jugapukul berapa pemakaman paus fransiskus ini jadwal dan link live streamingnya uskup agung jakarta kardinal ignatius suharyo mengatakan, konklaf akan digelar 15 hari setelah paus fransiskus meninggal. pemilihan pauskemungkinan bakal dilakukan pada selasa 652025, namun tanggal pelaksanaan bisa berubah sesuai keputusan kardinal. suharyo menjelaskan, ia akan bertolak ke vatikan pada minggu 452025 untuk menghadiri konklaf. tapi, nanti pasti akan diputuskan oleh bapak kardinal. apakah 6 mei langsung mulai atau masih butuh persiapan, ujar suharyo di gereja katedral, jakarta, dikutip darikompas.com, kamis 2442025. baca jugakatakata terakhir paus fransiskus sebelum meninggal, ucapkan ini ke orang terdekat ia menambahkan, beberapa kardinal sudah tiba di vatikan dan menggelar rapat setiap hari pukul 09.00 untuk mempersiapkan konklaf. namun, suharyo tidak mengetahui secara persis isi pertemuan yang dihadiri kardinal. tetapi, bisa dibayangkan yang mereka diskusikan adalah bagaimana gereja dapat terus menjadi gereja yang memperbaharui diri dan nanti pembaruan itu wujudnya yang seperti apa, pasti di sekitar itu, katanya. pernyataan suharyo soal tanggal pelaksanaan konklaf sesuai dengan laporan media asal as,today,jumat 2542025 yang menyebutkan,pemilihan pausakan digelar pada selasa 652025. baca jugaprabowo tunjuk jokowi jadi utusan khusus di pemakaman paus fransiskus, pengamat kenapa bukan wapres todaymenuliskan bahwa tanggal konklaf tersebut sesuai dengan tradisi vatikan yang menggelar pemilihan paus setelah periode novemdiales, bahasa latin untuk sembilan hari. novemdialesadalah periode khusus untuk berkabung bagi setiap paus setelah meninggal."
"ramai soal uang indonesia 3.1, apakah alat pembayaran yang sah ini kata peruri",tren,https://asset.kompas.com/crops/WtZrRAZJENI7TP0PO47GJB9MZ8Y=/79x38:663x426/230x152/data/photo/2025/04/26/680c9218eff3e.jpeg,https://www.kompas.com/tren/read/2025/04/26/183000465/ramai-soal-uang-indonesia-3.1-apakah-alat-pembayaran-yang-sah-ini-kata,"Aditya Priyatna Darmawan, Inten Esti Pratiwi",2025-04-26 18:30:00,"sebuah video yang menampilkan uang kertas indonesia 3.1, viral di media sosial. video tersebut diunggah oleh akun instagramindonesiapada senin 2142025. dalam video di unggahan itu, terlihat tulisan peruridelarue sicpa di salah satu sisinya. tampakuang kertas 3.1tersebut memiliki kombinasi warna ungu dan abuabu, serta motif emas di bagian tertentu. uang tersebut juga memperlihatkan gambar arca garuda di salah satu sisinya dan elang jawa di sisi lainnya. ada uang indo secakep ini, tulis keterangan di video. sedangkan keterangan dicaptionunggahan, menjelaskan bahwa uang tersebut merupakantest noteperuri3.1 polimer. lantas, apa itu uang kertas 3.1 baca jugaharga uang koin rp 1.000 bergambar kelapa sawit disebut mencapai rp 120 juta, benarkah head of corporate secretary perum peruri, adi sunardi mengungkapkan, uang 3.1 merupakanhouse note3.1. adi juga menyatakan bahwahouse note3.1 hanyalah produk contoh atau spesimen, bukan uang asli alias bukan uang pembayaran yang sah. house noteseperti itu diterbitkan oleh perusahaan pencetak uang atausecurity printing,salah satunya peruri. digunakan untuk kebutuhan riset danmarketingdalam mengenalkan atau menunjukkan kemampuan cetak dan fitur pengaman, ujar dia kepadakompas.com, jumat 2542025. baca jugaviral, foto dua uang kertas rp 50.000 dengan garis benang tak sama, apakah salah satunya palsu kemudian adi menyampaikan bahwahouse note3.1 danhouse noteperuri lainnya tidak diperjualbelikan. house note3.1 merupakan seri produk yang diterbitkan peruri bekerja sama dengan de la rue dan sicpa sa. house noteini dibuat menyerupai uang asli, lengkap dengan fitur keamanan yang bisa digunakan pada uang resmi. namunhouse notetidak memiliki ciriciriuang rupiahyang diatur dalam uu mata uang, ucap dia. baca jugaramai soal foto lirikan mata wr soepratman di uang rp 100.000 berbeda, benarkah tanda uang palsu merujuk undangundang uu nomor 7 tahun 2011 tentang mata uang, uang nkri adalah rupiah dengan ciriciri oleh karena itu,house notetidak dapat berlaku sebagai alat transaksi atau pembayaran yang sah, kata adi. baca jugaramai soal uang rp 10.000 cuma tampilkan gambar pahlawan, apa kata bi"
alasan paus fransiskus pilih basilika santa maria maggiore sebagai peristirahatan terakhirnya,tren,https://asset.kompas.com/crops/G-X-AexhkpnCYTrWVuygM9kX5NY=/77x5:745x450/230x152/data/photo/2025/04/26/680c9f38e0f26.jpg,https://www.kompas.com/tren/read/2025/04/26/180000565/alasan-paus-fransiskus-pilih-basilika-santa-maria-maggiore-sebagai,"Retia Kartika Dewi, Inten Esti Pratiwi",2025-04-26 18:00:00,"hari ini, sabtu 2642025, digelar upacara pemakamanpaus fransiskusyang bertempat di lapangan santo petrus, italia. setelah itu, jenazah paus fransiskus dibawa kebasilika santa maria maggiore, tempat peristirahatan terakhirnya. dari empat basilika suci di roma, paus fransiskus memilih santa maria maggiore sebagai tempat pemakamannya. lalu, apa alasan paus fransiskus memilih dimakamkan di basilika santa maria maggiore baca jugatrump hadir di pemakaman paus fransiskus, duduk di barisan paling depan dilansir dariap news, sabtu 2642025, uskup agung rolandas makrickas mengatakan, paus fransiskus memilih dimakamkan di basilika santa maria maggiore karena tempat itu merupakan tempat yang paling sering dikunjungi paus fransiskus. menurut dia, ini juga mencerminkan kerendahhatian, kesederhanaan, dan hakiki yang dimiliki oleh paus. makrickas menyampaikan, paus fransiskus selalu mengunjungi basilika ini sebelum dan setelah melakukan perjalanan ke luar negeri. paus fransiskus berdoa memohon perlindungan sebelum melakukan perjalanan, ucap makrickas yang merupakan pengelola basilika santa maria maggiore. dikutip daritelegraph, selasa 2242025, paus juga mengunjungi gereja setiap kali ia diperbolehkan pulang dari rumah sakit. dan pada harihari awal pandemi virus corona, ketika jutaan orang meninggal dan banyak lagi yang hidup dalam ketakutan, paus meminta ikon maria dibawa ke lapangan santo petrus dalam momen doa yang mengharukan dan dramatis yang disampaikan di tangga basilika santo petrus . kita merasa takut, kata paus saat itu. dan tersesat. menurut dia, paus fransiskus secara khusus mengabdikan diri kepada bunda maria melalui basilika ini. santa maria maggiore merupakan gereja pertama yang didedikasikan untuknya ketika dibangun pada abad ke4, lanjutnya. baca jugadoa terakhir dari para kardinal untuk paus fransiskus makrickas mengusulkan agar paus dimakamkan di santo mary major. sebab, tempat itu ada hubungan cukup lama dengan paus dan berhubungan dengan ordo jesuit fransiskus, warisan seni, dan spiritualnya."
daftar seafood yang tetap bisa dikonsumsi penderita hipertensi,tren,https://asset.kompas.com/crops/nsvIZGzKY75ToOSZg0vHY7ssRRA=/0x0:1000x667/230x152/data/photo/2024/09/20/66ed0aa448036.jpg,https://www.kompas.com/tren/read/2025/04/26/173000365/daftar-seafood-yang-tetap-bisa-dikonsumsi-penderita-hipertensi,Intan Maharani,2025-04-26 17:30:00,"hidangan laut atauseafoodmerupakan makanan yang kerap dihindari oleh para penderitahipertensi. kandungan kolesterol yang tinggi membuatseafooddikhawatirkan bisa menyumbat pembuluh darah. sumbatan pada pembuluh akan meningkatkan tekanan darah. baca jugaapakah mengurangi garam saja cukup untuk menurunkan hipertensi ini penjelasan dokter namun, tidak semua seafood berbahaya untuk penderita hipertensi. beberapa diantaranya bahkan bisa membawa manfaat untuk menurunkan tekanan darah. berdasarkan jurnaljournal of the american health associationyang terbit pada 2022 lalu, peneliti melakukan meta analisis terhadap 71 studi untuk menemukan kaitan antara lemakomega 3dengan tekanan darah. bisa didapatkan dari makanan atau suplemen, omega 3 punya bisa memberikan manfaat berupa menurunkan tekanan darah apabila dikonsumsi dalam jumlah yang tepat. menurut studi tersebut, konsumsi omega 3 sebesar 2 hingga 3 gram per hari atau setara dengan 3,5 ons salmon bisa mengurangi tekanan darah. selain itujournal of the american heart association report2022 juga menemukan bahwa omega 3 yang tinggi pada ikan akan menurunkan risiko hipertensi bagi orang dewasa berusia 18 tahun tanpa riwayat jantung atau diabetes. selain salmon, ada beberapa ikan berlemak lainnya yang kaya omega 3 seperti dalam daftar berikut. mackarelatau tenggiri salah satu ikan berlemak yang kaya omega 3 adalah ikan tenggiri ataumackarel. di beberapa negara, ikan ini dikonsumsi setelah mengalami pengasapan dan difilet. dalam setiap 3,5 ons atau 100 gram, ikan tenggiri mencukupi 500 persen vitamin b12 dan 130 persen selenium. terlebih lagi, ikan ini tidak perlu banyak metode memasak untuk mendapatkan cita rasa yang enak. sehingga tidak banyak nutrisi yang hilang saat daging ikan ini dikonsumsi. salmon ikan yang hidup di air tawar dan laut ini mengandung protein berkualitas tinggi. ada vitamin d, selenium, dan vitamin b yang terkandung di dalamnya."
"setelah cekcok panas, trump dan zelensky gelar pertemuan di roma jelang pemakaman paus fransiskus",tren,https://asset.kompas.com/crops/I-NB04ohGZS6Ul2rrs1bUKYepK0=/0x0:1999x1333/230x152/data/photo/2025/03/01/67c2a1d93dd5d.jpg,https://www.kompas.com/tren/read/2025/04/26/171500565/setelah-cekcok-panas-trump-dan-zelensky-gelar-pertemuan-di-roma-jelang,Yefta Christopherus Asia Sanjaya,2025-04-26 17:15:00,"presiden amerika serikat asdonald trumpkembali bertemu presiden ukrainavolodymyr zelensky, sabtu 2642025. trump dan zelensky bertemu setelah keduanya terlibat adu mulut di depan awak media saat mengadakan pertemuan bilateral di gedung putih, washington dc, jumat 2822025. merujuk laporanbbc,sabtu 2642025,pertemuan trump dan zelenskydigelar di roma, italia sebelum keduanya bertolak ke vatikan untuk menghadiri upacara pemakamanpaus fransiskus. perwakilan dari as maupun ukraina telah mengonfirmasi bahwa dua kepala negara mengadakan pertemuan. baca jugarespons boeing usai china kembalikan lagi pesawat pesanannya imbas tarif trump menurut perwakilan gedung putih, pertemuan trump dengan zelensky berjalan sangat produktif. namun, pihak gedung putih tidak menjelaskan lebih rinci bahasan trump dengan zelensky. sementara itu, sekretaris pers zelensky, serhii nykyforov menyampaikan, pertemuan trump dan zelensky di roma memang sudah berakhir. namun, kedua kepala negara sepakat untuk mengadakan pembicaraan lebih lanjut setelah prosesipemakaman paus fransiskus. baca jugatrump hadir di pemakaman paus fransiskus, duduk di barisan paling depan pertemuan trump dan zelenskydi roma menarik perhatian banyak media setelah hubungan keduanya memanas sejak februari 2025. pada saat itu, zelensky yang mengunjungi gedung putih terlibat adu mulut dengan trump dan wakil presiden as jd vance. dilansir darikompas.com, sabtu 132025, zelensky berdebat dengan trump ketika membahas akses bagi as untuk mendapatkan mineral langka di ukraina. namun, zelensky malah menyinggung pendudukan rusia di wilayah ukriana timur dan krimea serta membahas perang dengan rusia yang tidak kunjung selesai. trump dan vance yang tidak puas terus menimpali ucapan zelensky sampai membahas peran as dalam menghentikan perang dengan ukrainarusia. pada akhirnya, trump meminta zelensky supaya menerima gencatan senjata dengan rusia dan menyebut eks komedian ini tidak memiliki kartu. baiklah, ku rasa kita sudah cukup melihatnya. bagaimana menurutmu ini akan menjadi acara televisi yang hebat. aku akan mengatakannya, ujar trump di hadapan awak media. baca jugarespons boeing usai china kembalikan lagi pesawat pesanannya imbas tarif trump"
"trump hadir di pemakaman paus fransiskus, duduk di barisan paling depan",tren,https://asset.kompas.com/crops/76Ljeru6GEu7mhPUxhbhvdCk83Y=/0x76:682x531/230x152/data/photo/2025/04/26/680c7ab859e8c.jpg,https://www.kompas.com/tren/read/2025/04/26/170000665/trump-hadir-di-pemakaman-paus-fransiskus-duduk-di-barisan-paling-depan,"Aditya Priyatna Darmawan, Inten Esti Pratiwi",2025-04-26 17:00:00,"pemimpin atau delegasi dari berbagai negara hadir dalam prosesi pemakamanpaus fransiskusyang dilaksanakan di lapangan santo petrus,vatikan, sabtu 2642025. salah satu pemimpin dunia yang datang adalah presiden amerika serikat asdonald trumpbersama ibu negara melania. dikutip darieuronews, sabtu 2642025, donald trump dan melania diberi tempat duduk di barisan paling depan, dengan melania duduk di samping kiri trump. baca jugasederet tokoh dunia yang hadir di pemakaman paus fransiskus, siapa saja di sebelah kanan trump, duduk presiden finlandia alexander stubb. lalu presiden emmanuel macron dan istrinya, brigitte duduk di sebelah kanan stubb. sementara di kursi kiri melania trump, diduduki oleh presiden estonia alar karis. dengan raja felipe dari spanyol duduk di sebelah kiri karis. presiden ukraina volodymyr zelensky juga duduk di barisan depan, meskipun posisinya sedikit lebih jauh dari trump. baca jugadoa terakhir dari para kardinal untuk paus fransiskus presiden as donald trump disebutsebut seharusnya tidak duduk di barisan paling depan dalam prosesipemakaman paus fransiskus. perombakan posisi tempat duduk itu dilakukan oleh protokol vatikan pada menitmenit terakhir sebelum prosesi. dilansir daritelegraph, jumat 2542025, protokol vatikan menunjukkan bahwa trump tidak akan berada di barisan depan. ketika delegasi dari sekitar 130 negara menuju ke roma untuk menghadiri pemakaman, rincian pengaturan tempat duduk mulai bermunculan dan trump disebut berada di barisan ketiga. para pejabat asing duduk di satu area blok salah satu sisi peti mati paus fransiskus, sementara para uskup agung, uskup, uskup besar, dan kardinal duduk di area blok seberang mereka. takhta suci mendahulukan bangsawan katolik, yang akan mendapat tempat terhormat di barisan depan tempat duduk. baca jugamengenal tanatopraksi, teknik pengawetan jenazah untuk paus fransiskus sebelum dimakamkan trump sempat bertemu dengan presiden ukraina volodymyr zelensky sebelum proses pemakaman paus fransiskus dimulai. dikutip darinytimes, sabtu 2642025, gedung putih menyatakan trump bertemu secara pribadi dengan zelinsky. momen ini adalah pertama kalinya trump dan zelensky bertemu secara langsung sejak perdebatan yang disiarkan di televisi pada akhir februari 2025 di ruang oval. pertemuan yang memanas pada saat itu mengakibatkan keretakan hubungan antara kedua negara. gedung putih tidak mengatakan kapan keduanya bertemu, namun tampaknya itu terjadi sebelum pemakaman dimulai, sebelum presiden berangkat ke upacara pemakaman, sekitar pukul 9 pagi. juru bicara gedung putih, stephen cheung menyebutnya sebagai diskusi yang sangat produktif, tetapi tidak memberikan rinciannya. baca jugaapa itu novemdiales, sembilan hari masa berkabung wafatnya paus fransiskus"
doa terakhir dari para kardinal untuk paus fransiskus,tren,https://asset.kompas.com/crops/MA1MbgbGTrSxYE2uZRAaYOksCqw=/0x0:2000x1333/230x152/data/photo/2025/04/26/680c998dcb43f.jpg,https://www.kompas.com/tren/read/2025/04/26/164500665/doa-terakhir-dari-para-kardinal-untuk-paus-fransiskus,"Retia Kartika Dewi, Inten Esti Pratiwi",2025-04-26 16:45:00,"upacara pemakaman pemimpin katolik dunia,paus fransiskus, digelar hari ini sabtu 2642025 di lapangan santo maria petrus. prosesi upacara dan pemakaman ini dihadiri sekitar 200.000 warga vatikan, termasuk 100 kepala negara yang mengonfirmasi hadir. pada sabtu pagi waktu setempat, peti jenazah paus dibawa keluar dari basilika dan dibawa ke alunalun untuk menjalani prosesi pemakaman. baca jugasederet tokoh dunia yang hadir di pemakaman paus fransiskus, siapa saja misa pemakaman dimulai pukul 10.00 pagi waktu setempat, dengan paduan suara yang menyanyikan ritus pembukaan dalam bahasa latin. dikutip dariusa today, sabtu 2642025, prosesipemakaman paus fransiskusdipimpin oleh salah satu penasihat utamanya, yaknikardinal giovanni battista re91. pada upacara pemakaman, re menyampaikan homili dan memimpin misa, yang diperkirakan juga akan dipimpin oleh 220 kardinal dan 750 uskup dan pastor di dekat altar, serta lebih dari 4.000 pastor lain. baca jugapukul berapa pemakaman paus fransiskus ini jadwal dan link live streamingnya dilansir darireuters, sabtu 2642025, salah satu doa dalam misa mencakup permohonan kepada tuhan bagi semua orang dan bangsa agar tekun mencari jalan perdamaian. dalam doa penghormatan terakhir dan perpisahan, re akan menyerahkan jiwa paus kepada tuhan dan memohon penghiburan bagi 1,4 miliar anggota gereja katolik roma. berikut doa yang disampaikan oleh kardinal re dalam misa ya tuhan, pemberi upah setia bagi jiwajiwa, berikanlah agar hambamu yang telah tiada dan para uskup kami, paus fransiskus, yang telah kau jadikan penerus petrus dan gembala gerejamu, dapat menikmati selamanya dengan bahagia di hadirathadiratmu di surga misteri kasih karunia dan belas kasihmu, yang telah ia layani dengan setia di bumi. re kemudian akan memerciki peti mati dengan air suci pengingat pembaptisan dan dupa simbol doa yang melayang ke surga. di akhir misa, paduan suara akan bernyanyi dalam bahasa latin, yang artinya, semoga para malaikat menuntunmu ke surga semoga para martir datang dan menyambutnya serta membawamu ke kota suci, yerusalem yang baru dan abadi. dikutip daritelegraph, sabtu 2642025, lagu in paradisum terakhir akan dinyanyikan sebelum peti jenazah dikembalikan ke dalam basilika santo petrus dan dibawa melintasi roma ke santo maria maggoire untuk dimakamkan. baca jugalink live streaming prosesi pemakaman paus fransiskus hari ini"
